cadcallid,street,stoptime,beat,race,resident,sex,age,Location,srch_initiated,search_duration,Area_of_Search_Driver_Only,Area_of_Search_Driver_and_Property,Area_of_Search_No_Search,Area_of_Search_Property_Only,Discovery_of_Contraband_Type_of_Contraband_Found_Alcohol,Discovery_of_Contraband_Type_of_Contraband_Found_Currency,Discovery_of_Contraband_Type_of_Contraband_Found_Drugs_Alcohol_Paraphernalia,Discovery_of_Contraband_Type_of_Contraband_Found_Drugs_Paraphernalia,Discovery_of_Contraband_Type_of_Contraband_Found_Marijuana,Discovery_of_Contraband_Type_of_Contraband_Found_NA_or_No_Contraband_Found,Discovery_of_Contraband_Type_of_Contraband_Found_Other,Discovery_of_Contraband_Type_of_Contraband_Found_Other_Drugs,Discovery_of_Contraband_Type_of_Contraband_Found_Paraphernalia,Discovery_of_Contraband_Type_of_Contraband_Found_Stolen_Property,Discovery_of_Contraband_Type_of_Contraband_Found_Weapon,Reasons_For_Search_Consent,Reasons_For_Search_Drug_Dog_Alert,Reasons_For_Search_Drug_Alcohol_Odor,Reasons_For_Search_Drug_Alcohol_Odor_Alcohol_Odor,Reasons_For_Search_Drug_Alcohol_Odor_Marijuana_Odor,Reasons_For_Search_Drug_Alcohol_Odor_Other_Odor,Reasons_For_Search_Incident_to_Arrest,Reasons_For_Search_Inventory,Reasons_For_Search_NA_No_Search_Conducted,Reasons_For_Search_Other,Reasons_For_Search_Plain_View_Contraband,Reasons_For_Search_Reasonable_Suspicion_Weapon,Reasons_For_Stop_Equipment_Violation,Reasons_For_Stop_Equipment_Violation_Brake_Lights,Reasons_For_Stop_Equipment_Violation_Def_Windshield_or_Vision,Reasons_For_Stop_Equipment_Violation_Headlights,Reasons_For_Stop_Equipment_Violation_Improper_Exhaust_or_Muffler,Reasons_For_Stop_Equipment_Violation_License_Plate_Light,Reasons_For_Stop_Equipment_Violation_Other_Equip_Violation,Reasons_For_Stop_Equipment_Violation_Seatbelt,Reasons_For_Stop_Equipment_Violation_Taillights,Reasons_For_Stop_Equipment_Violation_Turn_Signal,Reasons_For_Stop_Equipment_Violation_Windshield_Wipers,Reasons_For_Stop_Interstate_Highway_Stop,Reasons_For_Stop_Investigative_Violation,Reasons_For_Stop_Investigative_Violation_ALPR_or_Computer_Assist,Reasons_For_Stop_Investigative_Violation_Call_For_Service,Reasons_For_Stop_Investigative_Violation_Check_Point,Reasons_For_Stop_Investigative_Violation_Detective_or_Crime_Bulletin,Reasons_For_Stop_Investigative_Violation_Matching_Suspect_Description,Reasons_For_Stop_Investigative_Violation_Observed_Crime,Reasons_For_Stop_Investigative_Violation_Officer_Initiative,Reasons_For_Stop_Investigative_Violation_Other,Reasons_For_Stop_Investigative_Violation_Pretext_Stop,Reasons_For_Stop_Investigative_Violation_RS_Drug_Activity,Reasons_For_Stop_Investigative_Violation_Welfare_Check,Reasons_For_Stop_License_Plate_Violation,Reasons_For_Stop_License_or_Registration_Violation,Reasons_For_Stop_License_or_Registration_Violation_Invalid_Drivers_License,Reasons_For_Stop_Moving_Violation,Reasons_For_Stop_Moving_Violation_Careless_and_Imprudent,Reasons_For_Stop_Moving_Violation_Commercial_Vehicle_Enforcement,Reasons_For_Stop_Moving_Violation_Distracted_Driving,Reasons_For_Stop_Moving_Violation_Fail_to_Signal,Reasons_For_Stop_Moving_Violation_Failure_to_Yield,Reasons_For_Stop_Moving_Violation_Follow_Too_Close,Reasons_For_Stop_Moving_Violation_Lane_Violation,Reasons_For_Stop_Moving_Violation_Other,Reasons_For_Stop_Moving_Violation_Red_Light_or_Stop_Sign,Reasons_For_Stop_Moving_Violation_School_or_Construction,Reasons_For_Stop_Moving_Violation_Speed,Reasons_For_Stop_Moving_Violation_Speed_1_5_MPH,Reasons_For_Stop_Moving_Violation_Speed_11_20_MPH,Reasons_For_Stop_Moving_Violation_Speed_21plus_MPH,Reasons_For_Stop_Moving_Violation_Speed_6_10_MPH,Reasons_For_Stop_NA_Not_Applicable,Result_of_Arrest_DWI_BAC,Result_of_Arrest_Driver_Not_Arrested,Result_of_Arrest_Drug_Violation,Result_of_Arrest_Offense_Against_Person,Result_of_Arrest_Other,Result_of_Arrest_Other_Weapon_Violation,Result_of_Arrest_Property_Crime,Result_of_Arrest_Resisting_Arrest,Result_of_Arrest_Traffic_Violation,Result_of_Arrest_Warrant,Result_of_Stop_Arrest,Result_of_Stop_Citation,Result_of_Stop_Citation_Equipment,Result_of_Stop_Citation_License_or_Registration,Result_of_Stop_Citation_Moving,Result_of_Stop_No_Action,Result_of_Stop_Other,Result_of_Stop_Warning,Result_of_Stop_Warning_Equipment,Result_of_Stop_Warning_License_or_Registration,Result_of_Stop_Warning_Moving,hour_stop,DoW,day_night,month
2024006099,1260 I70 E,2024-01-07 17:53:00.000,"10E ","B ","Y   ",M,65+,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,17,Sun,day,January
2024003303,W SOUTHAMPTON DR/APPLE TREE CT,2024-01-04 13:14:00.000,"60W ","B ","Y   ",F,18-29,City Street,"Y   ",0-15 MINUTES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,13,Thu,day,January
2024003734,E TEXAS AVE/N GARTH AVE,2024-01-04 22:20:00.000,"10E ","W ","Y   ",F,40-64,City Street,"Y   ",0-15 MINUTES,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,22,Thu,night,January
2024002771,E BUSINESS LOOP 70/N OLD 63,2024-01-03 22:09:00.000,"40W ","W ","Y   ",M,Under 18,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,22,Wed,night,January
2024003890,VANDIVER DR/COMMERCE CT,2024-01-05 04:47:00.000,"10E ","W ","Y   ",M,30-39,City Street,"Y   ",0-15 MINUTES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,04,Fri,night,January
2024005054,E BUSINESS LOOP 70/N GARTH AVE,2024-01-06 12:14:00.000,"20E ","W ","Y   ",M,65+,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,12,Sat,day,January
2024005133,1013 N WEST BLVD,2024-01-06 14:22:00.000,"20W ","B ","Y   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,14,Sat,day,January
2024005513,W BUSINESS LOOP 70/JACKSON ST,2024-01-06 22:11:00.000,"20W ","B ","Y   ",M,Under 18,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,22,Sat,night,January
2024005647,E BUSINESS LOOP 70/N GARTH AVE,2024-01-07 03:30:00.000,"20E ","W ","N   ",M,65+,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,03,Sun,night,January
2024004683,RANGE LINE ST/VANDIVER DR,2024-01-05 22:08:00.000,"30S ","W ","Y   ",M,Under 18,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22,Fri,night,January
2024004709,2316 PARIS RD,2024-01-05 22:46:00.000,"40W ","B ","N   ",F,65+,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,22,Fri,night,January
2024004773,CLARK LN/CONNECTOR,2024-01-06 00:50:00.000,"40W ","B ","Y   ",M,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,00,Sat,night,January
2024005210,3200 E STADIUM BLVD,2024-01-06 15:50:00.000,"80S ","W ","N   ",F,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,15,Sat,day,January
2024006226,LAKEVIEW AVE/FIR PL,2024-01-07 20:37:00.000,"30S ","B ","Y   ",M,65+,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,20,Sun,night,January
2024006358,ROGERS ST/N FIFTH ST,2024-01-08 00:48:00.000,"20E ","B ","Y   ",M,18-29,County Road,"Y   ",0-15 MINUTES,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,00,Mon,night,January
2024006404,900 CONLEY RD,2024-01-08 02:22:00.000,"80N ","B ","Y   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,02,Mon,night,January
2024005169,I70 W/W BUSINESS LOOP 70,2024-01-06 14:54:00.000,"10W ","B ","N   ",F,18-29,Interstate Highway,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,14,Sat,day,January
2024005482,E BUSINESS LOOP 70/N COLLEGE AVE,2024-01-06 21:21:00.000,"20E ","B ","Y   ",M,30-39,City Street,"Y   ",0-15 MINUTES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,Sat,night,January
2024006198,E BUSINESS LOOP 70/N PROVIDENCE RD,2024-01-07 19:56:00.000,"20E ","W ","Y   ",M,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,19,Sun,night,January
2024006418,2116 PARIS RD,2024-01-08 03:04:00.000,"40W ","B ","Y   ",M,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,03,Mon,night,January
2024009275,GRINDSTONE PKWY/ROCK QUARRY RD,2024-01-11 08:50:00.000,"60E ","W ","Y   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,08,Thu,day,January
2024000869,2900-B PARIS RD,2024-01-01 23:24:00.000,"40W ","B ","N   ",F,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,23,Mon,night,January
2024000823,ROLLINS RD/HULEN DR,2024-01-01 21:59:00.000,"50W ","W ","N   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,21,Mon,night,January
2024002005,E WALNUT ST/N COLLEGE AVE,2024-01-03 09:12:00.000,"70E ","W ","N   ",F,65+,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,09,Wed,day,January
2024004747,E TEXAS AVE/N GARTH AVE,2024-01-06 00:08:00.000,"10E ","W ","Y   ",F,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,00,Sat,night,January
2024004141,N SEVENTH ST/WILKES BLVD,2024-01-05 11:44:00.000,"20E ","B ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,11,Fri,day,January
2024004642,702 WILKES BLVD,2024-01-05 21:05:00.000,"20E ","B ","N   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,21,Fri,night,January
2024004845,N PROVIDENCE RD/E TEXAS AVE,2024-01-06 03:43:00.000,"10E ","W ","Y   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,03,Sat,night,January
2024005033,W SEXTON RD/JEFFERSON ST,2024-01-06 11:47:00.000,"20W ","B ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11,Sat,day,January
2024005543,W WORLEY ST/N WEST BLVD,2024-01-06 23:16:00.000,"20W ","B ","Y   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,23,Sat,night,January
2024006281,N GARTH AVE/E SEXTON RD,2024-01-07 22:05:00.000,"20W ","W ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,22,Sun,night,January
2024009507,LACEWOOD DR/BLUFF CREEK DR,2024-01-11 13:20:00.000,"80S ","W ","N   ",F,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,13,Thu,day,January
2024009691,N PROVIDENCE RD/ROGERS ST,2024-01-11 16:34:00.000,"20E ","W ","Y   ",M,65+,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,16,Thu,day,January
2024009863,1717 N PROVIDENCE RD,2024-01-11 20:33:00.000,"10E ","B ","Y   ",M,40-64,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,20,Thu,night,January
2024000032,2508 PARIS RD,2024-01-01 00:16:00.000,"40W ","W ","Y   ",M,18-29,State Highway,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,00,Mon,night,January
2024004652,W NIFONG BLVD/FORUM BLVD,2024-01-05 21:22:00.000,"60W ","W ","Y   ",M,Under 18,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21,Fri,night,January
2024005595,S PROVIDENCE RD/TURNER AVE,2024-01-07 01:04:00.000,"60E ","B ","Y   ",F,30-39,State Highway,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,01,Sun,night,January
2024005252,FORUM BLVD/W NIFONG BLVD,2024-01-06 16:35:00.000,"60W ","B ","N   ",M,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,16,Sat,day,January
2024005402,912-BLK RAIN FOREST PKWY,2024-01-06 19:27:00.000,"10E ","H ","Y   ",F,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,19,Sat,night,January
2024005591,5700-BLK E RICHLAND RD,2024-01-07 00:49:00.000,"113 ","B ","Y   ",M,18-29,County Road,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,00,Sun,night,January
2024005765,N GARTH AVE/W BUSINESS LOOP 70,2024-01-07 10:13:00.000,"20W ","W ","Y   ",F,30-39,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,10,Sun,day,January
2024009921,SCOTT BLVD/THORNBROOK RDG,2024-01-11 21:59:00.000,"60W ","W ","Y   ",M,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,21,Thu,night,January
2024010034,BEARFIELD RD/PIMLICO CT,2024-01-12 01:15:00.000,"80S ","W ","Y   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,01,Fri,night,January
2024004687,W BROADWAY/N WEST BLVD,2024-01-05 22:12:00.000,"50E ","W ","Y   ",F,18-29,City Street,"N   ",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22,Fri,night,January
