cadcallid,street,beat,search_duration,stoptime,race,resident,gender,age_range,stoplocation,search_initiated,Reasons_For_Stop_Equipment_Violation,Reasons_For_Stop_Investigative_Violation_Equipment_Violation,Reasons_For_Stop_Investigative_Violation,Reasons_For_Stop_Investigative_Violation_Call_For_Service,Reasons_For_Stop_Investigative_Violation_Detective_or_Crime_Bulletin,Reasons_For_Stop_Investigative_Violation_Officer_Initiative,Reasons_For_Stop_Investigative_Violation_Other,Reasons_For_Stop_Interstate_Highway_Stop,Reasons_For_Stop_Investigative_Violation_RS_Drug_Activity,Reasons_For_Stop_Investigative_Violation_ALPR_Hit_or_Warrant,Reasons_For_Stop_Investigative_Violation_Matching_Suspect_Description,Reasons_For_Stop_Investigative_Violation_Observed_Crime,Reasons_For_Stop_License_or_Registration_Violation,Reasons_For_Stop_License_Plate_Violation,Reasons_For_Stop_Moving_Violation_Commercial_Vehicle_Enforcement,Reasons_For_Stop_Moving_Violation_Follow_Too_Close,Reasons_For_Stop_Moving_Violation_Fail_to_Signal,Reasons_For_Stop_Moving_Violation_Lane_Violation,Reasons_For_Stop_Moving_Violation,Reasons_For_Stop_Moving_Violation_Other,Reasons_For_Stop_Moving_Violation_Speed,Reasons_For_Stop_NA_Not_Applicable,Reasons_For_Search_Consent,Reasons_For_Search_Inventory,Reasons_For_Search_Drug/Alcohol_Odor,Reasons_For_Search_Incident_to_Arrest,Reasons_For_Search_Plain_View_Contraband,Reasons_For_Search_Reasonable_Suspicion-Weapon,Reasons_For_Search_Drug_Dog_Alert,Reasons_For_Search_Other,Reasons_For_Search_NA_No_Search_Conducted,Discovery_of_Contraband_Type_of_Contraband_Found_Drugs/Alcohol/Paraphernalia,Discovery_of_Contraband_Type_of_Contraband_Found_Currency,Discovery_of_Contraband_Type_of_Contraband_Found_Weapon,Discovery_of_Contraband_Type_of_Contraband_Found_Stolen_Property,Discovery_of_Contraband_Type_of_Contraband_Found_Other,Discovery_of_Contraband_Type_of_Contraband_Found_NA_or_No_Contraband_Found,Result_of_Stop_Citation,Result_of_Stop_Citation_Moving,Result_of_Stop_Citation_Equipment,Result_of_Stop_Citation_License_or_Registration,Result_of_Stop_Warning,Result_of_Stop_Warning_Moving,Result_of_Stop_Warning_Equipment,Result_of_Stop_Warning_License_or_Registration,Result_of_Stop_Arrest,Result_of_Stop_No_Action,Result_of_Stop_Other,Result_of_Arrest_Warrant,Result_of_Arrest_Drug_Violation,Result_of_Arrest_Resisting_Arrest,Result_of_Arrest_Offense_Against_Person,Result_of_Arrest_Traffic_Violation,Result_of_Arrest_DWI/BAC,Result_of_Arrest_Property_Crime,Result_of_Arrest_Other,Result_of_Arrest_Driver_Not_Arrested,Area_of_Search_Driver_Only,Area_of_Search_Property_Only,Area_of_Search_Driver_and_Property,Area_of_Search_No_Search
2021295202,ROGERS ST/N TENTH ST,20E ,,11/23/2021 2:34,B ,N   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021056778,E BUSINESS LOOP 70,40W ,,3/8/2021 7:59,W ,N   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021102022,CLARK LN/DAWN RIDGE RD,40E ,,4/27/2021 19:23,W ,N   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021043046,N COLLEGE AVE/WILKES BLVD,70,,2/20/2021 18:15,B ,Y   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021206496,E WALNUT ST/N COLLEGE AVE,70E ,,8/16/2021 21:25,W ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021047759,SOUTH PROVIDENCE TRL/OUTER RD,60E ,0-15 MINUTES,2/26/2021 2:13,W ,Y   ,F,40+,City Street,Y   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021056726,OAKLAND GRAVEL RD/BARNETT DR,30S ,,3/8/2021 7:12,B ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021088128,GRINDSTONE PLAZA DR/GRINDSTONE PKWY,60E ,,4/12/2021 13:52,W ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021254812,W GREEN MEADOWS RD/SKYLARK DR,60E ,,10/7/2021 12:17,B ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021170040,S WEST BLVD/W LATHROP RD,50E ,,7/8/2021 15:15,W ,N   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021223589,S PROVIDENCE RD/CHERRY ST,50E ,,9/4/2021 0:38,W ,Y   ,F,18-29,State Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021031139,CLAUDELL LN/W WORLEY ST,10W ,,2/6/2021 0:55,B ,Y   ,F,30-39,City Street,N   ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021046045,E BROADWAY,80S ,,2/24/2021 9:42,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021098981,E NIFONG BLVD/STATE FARM PKWY,60E ,,4/24/2021 10:34,W ,N   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021037337,S COLLEGE AVE/UNIVERSITY AVE,MUG2,,2/28/2021 18:36,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021094795,N PROVIDENCE RD/BIG BEAR BLVD,10E ,,4/19/2021 14:23,B ,Y   ,M,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021126855,E BUSINESS LOOP 70,40W ,,5/25/2021 8:42,W ,Y   ,F,40+,State Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021273197,N COLLEGE AVE/E BROADWAY,70E ,,10/28/2021 13:56,W ,Y   ,M,Under 18,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021061268,E BROADWAY/N NINTH ST,70D ,,3/12/2021 22:00,B ,Y   ,M,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021168054,ASHLAND RD,MUG2,,7/6/2021 16:41,O ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021074563,WILKES BLVD,20E ,,3/28/2021 13:01,B ,Y   ,M,40+,City Street,N   ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021296535,I70 W,10W ,,11/24/2021 12:19,B ,N   ,M,40+,Interstate Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021010362,BIG BEAR BLVD/RANGE LINE ST,30S ,,1/13/2021 11:38,B ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021092650,S PROVIDENCE RD/KENTUCKY BLVD,60E ,,4/24/2021 1:38,W ,N   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021213968,I70 E/N PROVIDENCE RD,30S ,,8/24/2021 21:42,W ,N   ,M,30-39,Interstate Highway,N   ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021183650,N EIGHTH ST/FAIRVIEW AVE,20E ,,7/22/2021 21:30,W ,N   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021052408,TRIMBLE RD/E BROADWAY,80N ,,3/3/2021 11:48,B ,N   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021111413,E NIFONG BLVD/S PROVIDENCE RD,60E ,0-15 MINUTES,5/8/2021 0:25,W ,Y   ,M,18-29,City Street,Y   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021259066,I70 W/CONNECTOR ONR WB,40E ,,10/12/2021 8:00,W ,N   ,F,40+,Interstate Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021010564,E STADIUM BLVD/S PROVIDENCE RD,60E ,,1/13/2021 14:26,W ,N   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021295197,E BUSINESS LOOP 70,20E ,,11/23/2021 2:24,W ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021041669,E STADIUM BLVD/S PROVIDENCE RD,60E ,,2/19/2021 9:41,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021273594,S COLLEGE AVE/UNIVERSITY AVE,MUG2,,10/28/2021 23:55,B ,Y   ,F,18-29,City Street,N   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021043279,S COLLEGE AVE/ROSEMARY LN,MUG2,,2/20/2021 23:46,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2021079610,W BUSINESS LOOP 70/JEWELL AVE,20W ,,4/3/2021 1:36,B ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021110318,E STADIUM BLVD/S COLLEGE AVE,MUG2,,5/6/2021 22:04,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021117191,CLARK LN/OLYMPIC BLVD,40E ,,5/14/2021 13:59,W ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021220468,E WALNUT ST/N FIFTH ST,70D ,0-15 MINUTES,8/31/2021 21:59,B ,Y   ,F,18-29,City Street,Y   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021088300,ROCK QUARRY RD/HINKSON CREEK TRL,80S ,,4/12/2021 16:19,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021124680,HANOVER BLVD/CLARK LN,40E ,,5/22/2021 21:08,B ,Y   ,F,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021127955,OAKLAND GRAVEL RD/THOMAS DR,30S ,,5/26/2021 10:32,W ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021130144,N HWY 63 NB/E BROADWAY,80N ,,5/28/2021 13:30,W ,Y   ,F,18-29,US Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021235361,SPENCER AVE/PATSY LN,10W ,,9/16/2021 10:39,W ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021163763,VANDIVER DR OFFR NB/VANDIVER DR,40W ,,7/2/2021 13:25,W ,N   ,M,40+,State Highway,N   ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021280439,S NINTH ST/LOCUST ST,70D ,,11/5/2021 21:02,W ,N   ,F,18-29,City Street,N   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021202262,W BROADWAY/MCBAINE AVE,50E ,,8/12/2021 7:18,W ,N   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021010387,S PROVIDENCE RD/RESEARCH PARK DR,60E ,,1/13/2021 11:58,W ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021303049,E BUSINESS LOOP 70,20E ,0-15 MINUTES,12/2/2021 19:15,B ,Y   ,F,18-29,City Street,Y   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021041919,E BROADWAY/S SEVENTH ST,70D ,,2/19/2021 13:31,W ,Y   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021213537,E BUSINESS LOOP 70/CONLEY RD,80N ,,8/24/2021 13:40,H ,Y   ,F,18-29,State Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021019982,PARK DE VILLE DR/W ASH ST,50W ,,1/24/2021 10:32,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021047640,RICE RD/WHISPERING MEADOWS CT,40E ,0-15 MINUTES,2/25/2021 22:22,B ,Y   ,M,30-39,City Street,Y   ,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
2021092875,E BUSINESS LOOP 70,40W ,,4/17/2021 10:35,W ,Y   ,F,Under 18,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021230307,COATS ST/FAIRVIEW AVE,20E ,,9/11/2021 1:43,B ,N   ,F,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021061283,S WEST BLVD/RIDGE RD,50E ,,3/12/2021 22:34,W ,Y   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021101515,SCOTT BLVD/FAUROT DR,50W ,,4/27/2021 10:17,B ,Y   ,F,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021175549,BLUE RIDGE RD/LOVEJOY LN,30S ,,7/14/2021 10:19,W ,N   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021154885,ROLLING ROCK DR/ROCK QUARRY RD,80S ,,6/23/2021 17:12,W ,Y   ,F,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021075611,RICE RD/MCKEE ST,40E ,,3/29/2021 17:49,W ,Y   ,M,30-39,City Street,N   ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021141736,ROLLING ROCK DR/ROCK QUARRY RD,80S ,,6/10/2021 11:15,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021120511,E BUSINESS LOOP 70/CONLEY RD,80N ,,5/18/2021 10:29,W ,Y   ,F,30-39,State Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021102764,E BUSINESS LOOP 70/N SEVENTH ST,20E ,,4/28/2021 15:43,W ,Y   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021154548,OAKLAND GRAVEL RD/VANDIVER DR,30S ,,6/23/2021 11:32,W ,N   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021195101,FORUM BLVD/WOODRAIL AVE,60W ,,8/4/2021 10:06,W ,Y   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021178964,E BROADWAY/N OLD 63,80S ,,7/17/2021 23:42,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021173678,S FAIRVIEW RD/YORKTOWN DR,50W ,,7/12/2021 14:37,W ,Y   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021029390,S PROVIDENCE RD,60E ,,2/4/2021 3:38,W ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021244076,CLARK LN/TOWNE DR,40W ,,9/25/2021 23:14,W ,N   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
