inci_id,address,nature,calltime,hour,DoW,day_night,Race,Age,Gender,Resident,Location,Speed,Lane Violation,Follow to Close,Fail to Signal,CVE,Other,Moving,Equipment,License,Investigative,Citation,Warning,No Action,Other Result,What Searched,Consent,Inventory,Drug_Alcohol Odor,Incident to Arrest,Plain View Contraband,Suspicion Weapon,Drug Dog,Other Basis,Search Duration,Contraband Found,Drug_Alcohol,Currency,Weapon,Stolen Property,Other Contraband,Driver Arrest,Warrant,Drug Violation,Resist Arrest,Offense Against Person,Traffic Violation,DWI BAC,Property Crime,Other Violation,Special Op,Admit Prior Use
2018001794,2416 PARIS RD-CO,TRAFFIC STOP,1/4/2018 0:57,0,Thu,night,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018001799,OAKLAND GRAVEL RD N-CO/BROWN SCHOOL RD E-CO,TRAFFIC STOP,1/4/2018 1:03,1,Thu,night,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Yes,1,0,0,0,0,0,0,0,No,No
2018001800,900 I70 DR SOUTHWEST-CO,TRAFFIC STOP,1/4/2018 1:04,1,Thu,night,W,18--29,F,Yes,Interstate Highway,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018001804,1013 WEST BLVD N-CO,TRAFFIC STOP,1/4/2018 1:13,1,Thu,night,W,30--39,F,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Yes,1,0,0,0,0,0,0,0,No,No
2018001805,2811 MEXICO GRAVEL RD-CO,TRAFFIC STOP,1/4/2018 1:16,1,Thu,night,B,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Driver and Property,0,0,1,0,0,0,0,0,0--15,Yes,1,0,0,0,0,Yes,0,0,0,0,0,0,0,1,No,No
2018001810,2302 WHITE GATE DR-CO,TRAFFIC STOP,1/4/2018 1:36,1,Thu,night,B,18--29,M,Yes,Other,0,0,0,0,0,1,1,0,0,0,1,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Yes,0,0,0,0,0,1,0,0,No,No
2018001811,COLLEGE AV N-CO/BROADWAY E-CO,TRAFFIC STOP,1/4/2018 1:37,1,Thu,night,W,18--29,F,No,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018001816,HIGHWAY 63 CONNECTOR NB-CO/CLARK LN-CO,TRAFFIC STOP,1/4/2018 1:50,1,Thu,night,B,18--29,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Property ONLY,0,0,1,0,0,0,0,0,0--15,Yes,1,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018001817,GARTH AV N-CO/TEXAS AV E-CO,TRAFFIC STOP,1/4/2018 2:00,2,Thu,night,B,18--29,F,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018001819,PARIS RD-CO/MONROE ST-CO,TRAFFIC STOP,1/4/2018 2:03,2,Thu,night,B,30--39,M,No,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,Yes,No
2018001824,DERBY RIDGE DR-CO/RISEN STAR CT-CO,TRAFFIC STOP,1/4/2018 2:09,2,Thu,night,W,18--29,M,No,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018001829,BUSINESS LOOP 70 E-CO/GARTH AV N-CO,TRAFFIC STOP,1/4/2018 2:49,2,Thu,night,B,30--39,M,Yes,State Highway,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018001832,BLUE RIDGE RD-CO/GREEN RIDGE RD-CO,TRAFFIC STOP,1/4/2018 3:01,3,Thu,night,B,40+,M,Yes,City Street,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018001835,1000 SMILEY LN-CO,TRAFFIC STOP,1/4/2018 3:06,3,Thu,night,W,40+,M,Yes,City Street,0,1,0,0,0,0,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002173,NELWOOD DR-CO/VANDIVER DR-CO,TRAFFIC STOP,1/4/2018 15:09,15,Thu,day,W,18--29,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002214,MEXICO GRAVEL RD-CO/BALLENGER LN-CO,TRAFFIC STOP,1/4/2018 16:07,16,Thu,day,W,30--39,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002236,BROWN STATION RD-CO/PARIS RD-CO,TRAFFIC STOP,1/4/2018 16:53,16,Thu,day,W,30--39,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002303,GRINDSTONE PKWY-CO/ROCK QUARRY RD-CO,TRAFFIC STOP,1/4/2018 19:18,19,Thu,night,W,30--39,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002309,403 NIFONG BLVD E-CO,TRAFFIC STOP,1/4/2018 19:29,19,Thu,night,B,18--29,F,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002322,900 CONLEY RD-CO,TRAFFIC STOP,1/4/2018 20:03,20,Thu,night,W,18--29,M,No,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002330,LOWE ST-CO/RUBY LN-CO,TRAFFIC STOP,1/4/2018 20:24,20,Thu,night,W,18--29,F,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002336,BROADWAY E-CO/OLD 63 S-CO,TRAFFIC STOP,1/4/2018 20:38,20,Thu,night,W,40+,F,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002349,BROADWAY E-CO/BROADWAY BLUFFS DR-CO,TRAFFIC STOP,1/4/2018 21:03,21,Thu,night,O,18--29,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002377,BROADWAY E-CO/OLD 63 S-CO,TRAFFIC STOP,1/4/2018 22:04,22,Thu,night,W,40+,M,Yes,City Street,0,1,0,0,0,0,1,0,1,0,0,0,0,1,Driver and Property,0,0,1,1,0,0,0,0,0--15,No,0,0,0,0,0,Yes,0,0,0,0,0,0,0,1,No,No
2018002384,RANGE LINE ST-CO/ELLETA BLVD-CO,TRAFFIC STOP,1/4/2018 22:28,22,Thu,night,B,30--39,M,Yes,City Street,0,1,0,0,0,0,1,0,1,0,0,1,0,1,Driver and Property,0,0,1,0,0,0,0,0,0--15,Yes,1,0,0,0,0,Yes,0,0,0,0,0,0,0,1,No,Yes
2018002387,HIGHWAY 63 CONNECTOR NB-CO/HIGHWAY 63 N NB-CO,TRAFFIC STOP,1/4/2018 22:32,22,Thu,night,B,18--29,M,Yes,U.S. Highway,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002394,PROVIDENCE RD S-CO/PEDESTRIAN BRIDGE MU-CO,TRAFFIC STOP,1/4/2018 22:49,22,Thu,night,W,18--29,M,No,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,Yes,No
2018002400,VANDIVER DR-CO/RANGE LINE ST-CO,TRAFFIC STOP,1/4/2018 22:59,22,Thu,night,B,18--29,F,Yes,City Street,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002409,PROVIDENCE RD S-CO/STADIUM BLVD E-CO,TRAFFIC STOP,1/4/2018 23:09,23,Thu,night,B,18--29,M,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,Yes,No
2018002418,PROVIDENCE RD N-CO/ASH ST E-CO,TRAFFIC STOP,1/4/2018 23:30,23,Thu,night,W,18--29,F,Yes,State Highway,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002427,BUTTONWOOD DR-CO/CARTER LN-CO,TRAFFIC STOP,1/4/2018 23:46,23,Thu,night,H,30--39,F,Yes,City Street,0,1,0,1,0,1,3,0,0,0,1,1,0,1,Driver and Property,0,1,0,1,0,0,0,0,0--15,No,0,0,0,0,0,Yes,0,0,0,0,0,1,0,0,No,No
2018002431,2333 CHAPEL HILL RD-CO,TRAFFIC STOP,1/4/2018 23:54,23,Thu,night,W,18--29,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002433,RANGE LINE ST-CO/LAKEVIEW AV-CO,TRAFFIC STOP,1/5/2018 0:03,0,Fri,night,W,40+,M,Yes,City Street,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002441,ROCK QUARRY RD-CO/SOUTHLAND DR-CO,TRAFFIC STOP,1/5/2018 0:24,0,Fri,night,W,18--29,M,Yes,City Street,1,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,Yes,No
2018002442,FOREST AV E-CO/GRAND AV-CO,TRAFFIC STOP,1/5/2018 0:31,0,Fri,night,B,40+,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002464,200 BLK TEXAS AV E-CO,TRAFFIC STOP,1/5/2018 1:17,1,Fri,night,W,18--29,M,Yes,City Street,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002470,1412 RANGE LINE ST-CO,TRAFFIC STOP,1/5/2018 1:29,1,Fri,night,W,18--29,M,No,City Street,0,0,0,1,0,1,2,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002474,HIGHWAY 63 N NB-CO/VANDIVER DR-CO,TRAFFIC STOP,1/5/2018 1:38,1,Fri,night,W,30--39,M,Yes,State Highway,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002496,MIKEL ST-CO/SEXTON RD W-CO,TRAFFIC STOP,1/5/2018 2:58,2,Fri,night,W,18--29,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Driver and Property,0,0,1,0,0,0,0,0,0--15,Yes,1,0,0,0,0,Yes,0,1,0,0,0,0,0,0,No,Yes
2018002507,WALNUT ST E-CO/PROVIDENCE RD N-CO,TRAFFIC STOP,1/5/2018 4:21,4,Fri,night,W,40+,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002623,1302 I70 W-CO,TRAFFIC STOP,1/5/2018 10:28,10,Fri,day,W,40+,M,Yes,Interstate Highway,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002644,312 GARTH AV N-CO,TRAFFIC STOP,1/5/2018 11:11,11,Fri,day,B,18--29,F,Yes,City Street,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Driver and Property,0,0,0,0,0,0,1,0,0--15,Yes,1,0,0,1,0,No,0,0,0,0,0,0,0,0,No,Yes
2018002700,GARTH AV N-CO/ASH ST E-CO,TRAFFIC STOP,1/5/2018 12:17,12,Fri,day,W,30--39,M,No,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002712,126 PROVIDENCE RD S-CO,TRAFFIC STOP,1/5/2018 12:28,12,Fri,day,W,40+,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002722,407 BUSINESS LOOP 70 E-CO,TRAFFIC STOP,1/5/2018 12:38,12,Fri,day,W,40+,M,Yes,State Highway,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002736,CREASY SPRINGS RD-CO/BUSINESS LOOP 70 W-CO,TRAFFIC STOP,1/5/2018 12:49,12,Fri,day,W,30--39,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002765,BROADWAY E-CO/TRIMBLE RD-CO,TRAFFIC STOP,1/5/2018 13:39,13,Fri,day,W,18--29,F,No,City Street,1,1,1,1,0,0,4,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002776,1238 I70 E-CO,TRAFFIC STOP,1/5/2018 13:55,13,Fri,day,W,18--29,M,No,Interstate Highway,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002789,1116 BUSINESS LOOP 70 E-CO,TRAFFIC STOP,1/5/2018 14:10,14,Fri,day,W,30--39,F,Yes,City Street,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002884,SEXTON RD E-CO/GARTH AV N-CO,TRAFFIC STOP,1/5/2018 16:21,16,Fri,day,W,30--39,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002925,WEST BLVD N-CO/I70 DR SOUTHWEST-CO,TRAFFIC STOP,1/5/2018 17:36,17,Fri,day,B,18--29,M,Yes,City Street,1,1,0,0,0,0,2,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002928,RANGE LINE ST-CO/I70 E-CO,TRAFFIC STOP,1/5/2018 17:38,17,Fri,day,W,40+,F,No,City Street,0,1,0,1,0,0,2,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002949,VANDIVER DR-CO/RANGE LINE ST-CO,TRAFFIC STOP,1/5/2018 18:19,18,Fri,night,W,40+,M,No,State Highway,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002950,BROADWAY E-CO/OLD 63 N-CO,TRAFFIC STOP,1/5/2018 18:20,18,Fri,night,W,40+,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018002996,1282 I70 W-CO,TRAFFIC STOP,1/5/2018 20:06,20,Fri,night,W,40+,M,No,Interstate Highway,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003000,STADIUM BLVD N-CO/ASH ST W-CO,TRAFFIC STOP,1/5/2018 20:11,20,Fri,night,W,30--39,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003022,GARTH AV N-CO/BUSINESS LOOP 70 E-CO,TRAFFIC STOP,1/5/2018 20:35,20,Fri,night,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003026,OLD 63 N-CO/BUSINESS LOOP 70 E-CO,TRAFFIC STOP,1/5/2018 20:45,20,Fri,night,B,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Yes,0,0,0,0,0,0,0,1,No,No
2018003028,BROADWAY E-CO/SIXTH ST S-CO,TRAFFIC STOP,1/5/2018 20:49,20,Fri,night,W,18--29,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003031,1200 BLK RANGE LINE ST-CO,TRAFFIC STOP,1/5/2018 20:51,20,Fri,night,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003033,WEST BLVD N-CO/BROADWAY W-CO,TRAFFIC STOP,1/5/2018 20:55,20,Fri,night,W,40+,M,Yes,City Street,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003044,TEXAS AV E-CO/GARTH AV N-CO,TRAFFIC STOP,1/5/2018 21:10,21,Fri,night,O,30--39,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003055,2206 PARIS RD-CO,TRAFFIC STOP,1/5/2018 21:20,21,Fri,night,W,30--39,M,Yes,City Street,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003064,WORLEY ST W-CO/ANDERSON AV-CO,TRAFFIC STOP,1/5/2018 21:46,21,Fri,night,B,40+,M,Yes,City Street,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003074,FORUM BLVD-CO/NIFONG BLVD W-CO,TRAFFIC STOP,1/5/2018 22:08,22,Fri,night,W,30--39,M,Yes,Other,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003076,CHINABERRY DR-CO/OLD 63 S-CO,TRAFFIC STOP,1/5/2018 22:13,22,Fri,night,W,18--29,M,No,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003084,SHEPARD BLVD-CO/DANFORTH DR-CO,TRAFFIC STOP,1/5/2018 22:22,22,Fri,night,W,40+,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003089,SHEPARD BLVD-CO/OLD 63 S-CO,TRAFFIC STOP,1/5/2018 22:31,22,Fri,night,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003100,OAKLAND GRAVEL RD N-BC/STARKE AV E-BC,TRAFFIC STOP,1/5/2018 22:47,22,Fri,night,W,18--29,F,Yes,County Road,0,0,0,1,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Yes,0,0,0,0,1,0,0,0,No,No
2018003118,TEXAS AV W-CO/DORIS DR-CO,TRAFFIC STOP,1/5/2018 23:17,23,Fri,night,H,40+,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003119,STADIUM BLVD E-CO/MONK DR-CO,TRAFFIC STOP,1/5/2018 23:17,23,Fri,night,W,18--29,M,Yes,State Highway,1,0,0,0,0,0,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003121,PROVIDENCE RD S-CO/STADIUM BLVD E-CO,TRAFFIC STOP,1/5/2018 23:20,23,Fri,night,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003129,PROVIDENCE RD S-CO/GREEN MEADOWS RD E-CO,TRAFFIC STOP,1/5/2018 23:31,23,Fri,night,W,40+,F,Yes,City Street,1,1,0,0,0,0,2,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,Yes,No
2018003131,FYFER PL-CO/BROADWAY E-CO,TRAFFIC STOP,1/5/2018 23:31,23,Fri,night,W,18--29,M,No,City Street,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003133,STADIUM BLVD E-CO/HIGHWAY 63 S SB-CO,TRAFFIC STOP,1/5/2018 23:36,23,Fri,night,W,18--29,F,No,State Highway,1,0,0,0,0,0,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003134,1208 BUSINESS LOOP 70 E-CO,TRAFFIC STOP,1/5/2018 23:37,23,Fri,night,B,18--29,M,Yes,City Street,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Yes,0,0,0,0,1,0,0,0,No,No
2018003141,BROADWAY E-CO/RIPLEY ST-CO,TRAFFIC STOP,1/5/2018 23:44,23,Fri,night,W,40+,F,No,City Street,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003147,STADIUM BLVD E-CO/MICK DEAVER DR-CO,TRAFFIC STOP,1/5/2018 23:59,23,Fri,night,W,18--29,M,No,U.S. Highway,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003155,VANDIVER DR-CO/PARKER ST-CO,TRAFFIC STOP,1/6/2018 0:25,0,Sat,night,B,18--29,F,Yes,City Street,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003157,OLD 63 S-CO/STONE HILL DR-CO,TRAFFIC STOP,1/6/2018 0:27,0,Sat,night,W,18--29,F,Yes,City Street,1,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,Yes,Yes
2018003158,2300 BUSINESS LOOP 70 E-CO,TRAFFIC STOP,1/6/2018 0:30,0,Sat,night,W,30--39,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003167,RANGE LINE ST-CO/BUSINESS LOOP 70 E-CO,TRAFFIC STOP,1/6/2018 1:06,1,Sat,night,B,30--39,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003168,3206 CLARK LN-CO,TRAFFIC STOP,1/6/2018 1:12,1,Sat,night,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003171,GREEN MEADOWS RD E-CO/GRINDSTONE PKWY-CO,TRAFFIC STOP,1/6/2018 1:17,1,Sat,night,W,40+,M,Yes,City Street,0,0,0,0,0,1,1,1,0,0,1,0,0,1,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,Yes,0,0,0,0,0,1,0,0,Yes,Yes
2018003179,WALNUT ST E-CO/BRENDA LN-CO,TRAFFIC STOP,1/6/2018 1:27,1,Sat,night,B,18--29,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Driver and Property,1,0,0,0,0,0,0,0,0--15,Yes,1,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003180,1104 PROVIDENCE RD N-CO,TRAFFIC STOP,1/6/2018 1:29,1,Sat,night,B,40+,F,Yes,City Street,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003191,BROADWAY E-CO/TRIMBLE RD-CO,TRAFFIC STOP,1/6/2018 1:46,1,Sat,night,W,18--29,M,Yes,City Street,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
2018003231,I70 W-CO/RANGE LINE ST-CO,TRAFFIC STOP,1/6/2018 3:23,3,Sat,night,W,18--29,M,Yes,Interstate Highway,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,No,0,0,0,0,0,0,0,0,No,No
